query	intent	doc	label
5464,3506	813,2733,6032	product_id_1632035	1
5464,3506	813,2733,6032	product_id_1632039	1
5464,3506	813,2733,6032	product_id_1632042	1
5464,3506	813,2733,6032	product_id_1632050	1
5464,3506	457,3513	product_id_1632043	1
5464,3506	457,3513	product_id_1632044	1
5464,3506	457,3513	product_id_1632046	1
5464,3506	457,3513	product_id_1632047	1
5464,3506	2486,4007,5120	product_id_1632040	1
5464,3506	2486,4007,5120	product_id_1632044	1
5464,3506	2486,4007,5120	product_id_1632048	1
5464,3506	2486,4007,5120	product_id_1632049	1
4177,4177,2551,4465,1384	2160,1892,3401	product_id_1116650	1
4177,4177,2551,4465,1384	2160,1892,3401	product_id_205277	1
4177,4177,2551,4465,1384	2160,1892,3401	product_id_205366	1
4177,4177,2551,4465,1384	7058,4926,495	product_id_1632167	1
4177,4177,2551,4465,1384	7058,4926,495	product_id_295126	1
4177,4177,2551,4465,1384	7058,4926,495	product_id_205351	1
4177,4177,2551,4465,1384	7058,4926,495	product_id_205349	1
4177,4177,2551,4465,1384	436,7207	product_id_1632212	1
4177,4177,2551,4465,1384	436,7207	product_id_1632213	1
4177,4177,2551,4465,1384	436,7207	product_id_1632214	1
4177,4177,2551,4465,1384	1892,6769,965	product_id_205277	1
4177,4177,2551,4465,1384	1892,6769,965	product_id_1632219	1
4177,4177,2551,4465,1384	1892,6769,965	product_id_295013	1
4177,4177,2551,4465,1384	540,790,6962,4790,7283,21842,7284	product_id_1632229	1
4177,4177,2551,4465,1384	540,790,6962,4790,7283,21842,7284	product_id_1632230	1
4177,4177,2551,4465,1384	540,790,6962,4790,7283,21842,7284	product_id_1632231	1
4177,4177,2551,4465,1384	540,790,6962,4790,7283,21842,7284	product_id_1632232	1
4177,4177,2551,4465,1384	2033,965,2781,756	product_id_1632212	1
4177,4177,2551,4465,1384	2033,965,2781,756	product_id_1632233	1
4177,4177,2551,4465,1384	2033,965,2781,756	product_id_1632234	1
4177,4177,2551,4465,1384	769,6847,4265	product_id_1632237	1
4177,4177,2551,4465,1384	769,6847,4265	product_id_1479426	1
4177,4177,2551,4465,1384	769,6847,4265	product_id_1479449	1
4177,4177,2551,4465,1384	2946,2113,4547,6668	product_id_309008	1
4177,4177,2551,4465,1384	2946,2113,4547,6668	product_id_205243	1
4177,4177,2551,4465,1384	2946,2113,4547,6668	product_id_1116725	1
4177,4177,2551,4465,1384	2946,2113,4547,6668	product_id_1632238	1
4177,4177,2551,4465,1384	1604,1093	product_id_1632171	1
4177,4177,2551,4465,1384	1604,1093	product_id_1116725	1
4177,4177,2551,4465,1384	1604,1093	product_id_205366	1
4177,4177,2551,4465,1384	1604,1093	product_id_205258	1
4177,4177,2551,4465,1384	5183,6812,2737	product_id_1632246	1
4177,4177,2551,4465,1384	5183,6812,2737	product_id_1632247	1
4177,4177,2551,4465,1384	5183,6812,2737	product_id_1632248	1
4177,4177,2551,4465,1384	5183,6812,2737	product_id_1632249	1
4177,4177,2551,4465,1384	5420,3298	product_id_295167	1
4177,4177,2551,4465,1384	5420,3298	product_id_295073	1
4177,4177,2551,4465,1384	5420,3298	product_id_205258	1
4177,4177,2551,4465,1384	5420,3298	product_id_295166	1
4177,4177,2551,4465,1384	937,3914,4699	product_id_1116650	1
4177,4177,2551,4465,1384	937,3914,4699	product_id_205366	1
4177,4177,2551,4465,1384	937,3914,4699	product_id_309036	1
4177,4177,2551,4465,1384	937,3914,4699	product_id_1632253	1
1027,3314,4618,7021,423	488,2225,2796,1523	product_id_1632300	1
1027,3314,4618,7021,423	488,2225,2796,1523	product_id_1632301	1
1027,3314,4618,7021,423	650,706,6032	product_id_1632299	1
1027,3314,4618,7021,423	650,706,6032	product_id_1632301	1
1027,3314,4618,7021,423	4166,4182,6032	product_id_1632301	1
4281,3513,2151	3322,4597	product_id_1632397	1
4281,3513,2151	3322,4597	product_id_371794	1
4281,3513,2151	3322,4597	product_id_1632497	1
4281,3513,2151	3322,4597	product_id_1632504	1
4281,3513,2151	4236,6775,7283,15335,7284	product_id_1632363	1
4281,3513,2151	4236,6775,7283,15335,7284	product_id_1632485	1
4281,3513,2151	4236,6775,7283,15335,7284	product_id_1632486	1
4281,3513,2151	4236,6775,7283,15335,7284	product_id_1632506	1
4281,3513,2151	417,2268,4597	product_id_1632397	1
4281,3513,2151	417,2268,4597	product_id_1632518	1
4281,3513,2151	4640,1793,4597	product_id_371794	1
4281,3513,2151	4640,1793,4597	product_id_1632424	1
4281,3513,2151	4640,1793,4597	product_id_1632504	1
4281,3513,2151	4640,1793,4597	product_id_1632518	1
4281,3513,2151	8634	product_id_632919	1
4281,3513,2151	8634	product_id_1632487	1
4281,3513,2151	470,652	product_id_1632471	1
4281,3513,2151	470,652	product_id_1632472	1
4281,3513,2151	470,652	product_id_1632473	1
4281,3513,2151	470,652	product_id_1632474	1
4281,3513,2151	2335,1880	product_id_1632495	1
4281,3513,2151	2335,1880	product_id_1632496	1
4281,3513,2151	2335,1880	product_id_1632497	1
4281,3513,2151	2335,1880	product_id_1632498	1
4281,3513,2151	1430,3990,4597	product_id_1632397	1
4281,3513,2151	1430,3990,4597	product_id_1632506	1
4281,3513,2151	1430,3990,4597	product_id_1632518	1
4281,3513,2151	7216,1176	product_id_1632487	1
4281,3513,2151	7216,1176	product_id_1632515	1
4281,3513,2151	7216,1176	product_id_1632516	1
4281,3513,2151	3540,2982,871	product_id_1632521	1
4281,3513,2151	3540,2982,871	product_id_1632522	1
4281,3513,2151	3540,2982,871	product_id_1632523	1
4281,3513,2151	3540,2982,871	product_id_1632524	1
807,3433	4116,1574,4942,4825,2888	product_id_1632571	1
807,3433	6979,4111	product_id_1632528	1
807,3433	2446,2103,5759	product_id_1632544	1
807,3433	2446,2103,5759	product_id_1632551	1
807,3433	3085,2888	product_id_1632538	1
807,3433	1008,5759	product_id_1632649	1
807,3433	1008,5759	product_id_1632650	1
807,3433	1008,5759	product_id_1632651	1
807,3433	7103,7078	product_id_1632531	1
807,3433	7103,7078	product_id_1632542	1
807,3433	1615,757	product_id_1632709	1
807,3433	808,6571,5717	product_id_1632708	1
807,3433	808,6571,5717	product_id_1632709	1
807,3433	2142,5721	product_id_1632720	1
807,3433	2142,5721	product_id_1632721	1
807,3433	2142,5721	product_id_1632722	1
807,3433	2142,5721	product_id_1632723	1
984,5737,4116,4499,805	4249,1895,1002,423,7283,9508,9628,7284	product_id_1632737	1
984,5737,4116,4499,805	4249,1895,1002,423,7283,9508,9628,7284	product_id_1632752	1
984,5737,4116,4499,805	6472,4817,5721	product_id_1632772	1
984,5737,4116,4499,805	6472,4817,5721	product_id_1632867	1
984,5737,4116,4499,805	4924,3291,5721	product_id_1632835	1
984,5737,4116,4499,805	4924,3291,5721	product_id_1632839	1
984,5737,4116,4499,805	4924,3291,5721	product_id_1632867	1
984,5737,4116,4499,805	2299,1093,6574	product_id_1632824	1
984,5737,4116,4499,805	2299,1093,6574	product_id_1632825	1
984,5737,4116,4499,805	3085,5142	product_id_1632725	1
984,5737,4116,4499,805	1096,2294,6811	product_id_1632772	1
984,5737,4116,4499,805	1096,2294,6811	product_id_1632840	1
984,5737,4116,4499,805	796,4065	product_id_1632867	1
984,5737,4116,4499,805	3246,7187	product_id_1632855	1
984,5737,4116,4499,805	3246,7187	product_id_1632856	1
984,5737,4116,4499,805	3955,4853,1708	product_id_1632864	1
984,5737,4116,4499,805	3048,4030	product_id_1632866	1
984,5737,4116,4499,805	3048,4030	product_id_1632867	1
984,5737,4116,4499,805	2375,2082	product_id_1632726	1
984,5737,4116,4499,805	2375,2082	product_id_1632874	1
984,5737,4116,4499,805	2375,2082	product_id_1632875	1
984,5737,4116,4499,805	4241,3461,6160	product_id_1632883	1
984,5737,4116,4499,805	3483,1787,6666,5913	product_id_1632890	1
984,5737,4116,4499,805	3483,1787,6666,5913	product_id_1632891	1
984,5737,4116,4499,805	1798,6797	product_id_1632898	1
984,5737,4116,4499,805	1798,6797	product_id_1632899	1
984,5737,4116,4499,805	6012,1093,3086	product_id_1632909	1
984,5737,4116,4499,805	2777,2866	product_id_1632916	1
984,5737,4116,4499,805	2777,2866	product_id_1632917	1
2977,2925,3877,549,4791	4237,4048,3594	product_id_1632929	1
2977,2925,3877,549,4791	4237,4048,3594	product_id_724168	1
2977,2925,3877,549,4791	4237,4048,3594	product_id_1632973	1
2977,2925,3877,549,4791	417,1814,2977,2925	product_id_724168	1
2977,2925,3877,549,4791	417,1814,2977,2925	product_id_1632935	1
2977,2925,3877,549,4791	417,1814,2977,2925	product_id_1633009	1
2977,2925,3877,549,4791	2925,2189,1412,452	product_id_1050733	1
2977,2925,3877,549,4791	2925,2189,1412,452	product_id_399845	1
2977,2925,3877,549,4791	2925,2189,1412,452	product_id_606037	1
2977,2925,3877,549,4791	2925,2189,1412,452	product_id_562766	1
2977,2925,3877,549,4791	2925,871,751	product_id_724161	1
2977,2925,3877,549,4791	2925,871,751	product_id_1633020	1
2977,2925,3877,549,4791	2925,871,751	product_id_1633021	1
2977,2925,3877,549,4791	4484,406,3488,7283,9744,7284	product_id_1633029	1
2977,2925,3877,549,4791	4484,406,3488,7283,9744,7284	product_id_1633030	1
2977,2925,3877,549,4791	4484,406,3488,7283,9744,7284	product_id_1633031	1
2977,2925,3877,549,4791	4484,406,3488,7283,9744,7284	product_id_1633032	1
2977,2925,3877,549,4791	2925,4396	product_id_730017	1
2977,2925,3877,549,4791	2925,4396	product_id_729835	1
2977,2925,3877,549,4791	2925,4396	product_id_1050732	1
2977,2925,3877,549,4791	2925,4396	product_id_1633037	1
2977,2925,3877,549,4791	6811,3594,1523	product_id_1633039	1
2977,2925,3877,549,4791	6811,3594,1523	product_id_1633040	1
2977,2925,3877,549,4791	2925,4099,4794	product_id_1632929	1
2977,2925,3877,549,4791	2925,4099,4794	product_id_1633044	1
2977,2925,3877,549,4791	2925,4099,4794	product_id_606016	1
1076,2608,3616,2945,6160	8134	product_id_1633180	1
1076,2608,3616,2945,6160	8134	product_id_1633181	1
1076,2608,3616,2945,6160	19010	product_id_1069483	1
1076,2608,3616,2945,6160	19010	product_id_1633149	1
1076,2608,3616,2945,6160	6012,866,548	product_id_1633188	1
1076,2608,3616,2945,6160	6079,4791,6910,625	product_id_1069483	1
1076,2608,3616,2945,6160	6079,4791,6910,625	product_id_1633119	1
1076,2608,3616,2945,6160	6079,4791,6910,625	product_id_1633199	1
1076,2608,3616,2945,6160	4293,1831,6012,7283,18706,7284	product_id_1633203	1
1076,2608,3616,2945,6160	4293,1831,6012,7283,18706,7284	product_id_448098	1
1076,2608,3616,2945,6160	4293,1831,6012,7283,18706,7284	product_id_1633204	1
1615,3031,3040,4465,1384	4926,1037,7283,12083,7284	product_id_268098	1
1615,3031,3040,4465,1384	4926,1037,7283,12083,7284	product_id_1537019	1
1615,3031,3040,4465,1384	4926,1037,7283,12083,7284	product_id_1633232	1
1615,3031,3040,4465,1384	4926,1037,7283,12083,7284	product_id_268103	1
1615,3031,3040,4465,1384	2518,2937	product_id_104926	1
1615,3031,3040,4465,1384	2518,2937	product_id_104953	1
1615,3031,3040,4465,1384	2518,2937	product_id_1537025	1
1615,3031,3040,4465,1384	2518,2937	product_id_145669	1
1615,3031,3040,4465,1384	4134,2796	product_id_948410	1
1615,3031,3040,4465,1384	4134,2796	product_id_104926	1
1615,3031,3040,4465,1384	4134,2796	product_id_104953	1
1615,3031,3040,4465,1384	4134,2796	product_id_145669	1
1615,3031,3040,4465,1384	2511,6226	product_id_104926	1
1615,3031,3040,4465,1384	2511,6226	product_id_1633246	1
1615,3031,3040,4465,1384	2511,6226	product_id_1537025	1
1615,3031,3040,4465,1384	2511,6226	product_id_231798	1
1615,3031,3040,4465,1384	979,1922,2335	product_id_104926	1
1615,3031,3040,4465,1384	979,1922,2335	product_id_1633246	1
1615,3031,3040,4465,1384	979,1922,2335	product_id_1537025	1
1615,3031,3040,4465,1384	979,1922,2335	product_id_231798	1
1615,3031,3040,4465,1384	488,6237	product_id_104926	1
1615,3031,3040,4465,1384	488,6237	product_id_1633246	1
1615,3031,3040,4465,1384	488,6237	product_id_1537025	1
1615,3031,3040,4465,1384	488,6237	product_id_594842	1
1615,3031,3040,4465,1384	6235,2838,1895	product_id_948410	1
1615,3031,3040,4465,1384	6235,2838,1895	product_id_104926	1
1615,3031,3040,4465,1384	6235,2838,1895	product_id_1633246	1
1615,3031,3040,4465,1384	6235,2838,1895	product_id_104953	1
1615,3031,3040,4465,1384	6066,1849	product_id_104926	1
1615,3031,3040,4465,1384	6066,1849	product_id_1633246	1
1615,3031,3040,4465,1384	6066,1849	product_id_104953	1
1615,3031,3040,4465,1384	6066,1849	product_id_1537025	1
1615,3031,3040,4465,1384	3128,3246,6022,549,1211	product_id_1633266	1
1615,3031,3040,4465,1384	3128,3246,6022,549,1211	product_id_1633267	1
1615,3031,3040,4465,1384	3128,3246,6022,549,1211	product_id_1633268	1
1615,3031,3040,4465,1384	3128,3246,6022,549,1211	product_id_1633269	1
1615,3031,3040,4465,1384	4963,5308	product_id_1633273	1
1615,3031,3040,4465,1384	4963,5308	product_id_1633274	1
1615,3031,3040,4465,1384	4963,5308	product_id_1633275	1
1615,3031,3040,4465,1384	4963,5308	product_id_1633276	1
1615,3031,3040,4465,1384	4068,435,6692	product_id_104953	1
1615,3031,3040,4465,1384	2755,2905	product_id_1633246	1
1615,3031,3040,4465,1384	2755,2905	product_id_594842	1
1615,3031,3040,4465,1384	2755,2905	product_id_231798	1
1615,3031,3040,4465,1384	2755,2905	product_id_481746	1
1615,3031,3040,4465,1384	488,2335,2263,865,7283,18007,22563,22318,22839,7284	product_id_145669	1
1615,3031,3040,4465,1384	7263,4543	product_id_1547739	1
1615,3031,3040,4465,1384	7263,4543	product_id_1547738	1
1615,3031,3040,4465,1384	7263,4543	product_id_145678	1
2987,6868	2486,4007,884	product_id_1633305	1
2987,6868	5464,2884,490	product_id_1633330	1
2987,6868	5464,2884,490	product_id_1633331	1
2987,6868	5464,2884,490	product_id_1633332	1
2987,6868	1054,5125	product_id_1633299	1
2987,6868	6413,4808	product_id_1633300	1
2987,6868	2486,1054,4743	product_id_1633308	1
2987,6868	3097,910,601	product_id_1633379	1
2987,6868	3097,910,601	product_id_1449699	1
2987,6868	3097,910,601	product_id_1633380	1
2987,6868	3097,910,601	product_id_1633381	1
2987,6868	1008,2755	product_id_1633309	1
2987,6868	1008,2755	product_id_1633392	1
2987,6868	1008,2755	product_id_1633393	1
2987,6868	6079,5070	product_id_1633297	1
2987,6868	6079,5070	product_id_1633304	1
2987,6868	6079,5070	product_id_1633406	1
2987,6868	3442,5717,3513	product_id_1633417	1
2987,6868	3442,5717,3513	product_id_1213516	1
2987,6868	4570,4236	product_id_1633426	1
2987,6868	4570,4236	product_id_1633427	1
2987,6868	4570,4236	product_id_1633428	1
2987,6868	4570,4236	product_id_307159	1
2987,6868	4128,6962,3990	product_id_1633282	1
2987,6868	4128,6962,3990	product_id_1633306	1
2987,6868	4787,6892,4714	product_id_1633308	1
2987,6868	4787,6892,4714	product_id_1633448	1
2987,6868	832,3990	product_id_1633450	1
2987,6868	832,3990	product_id_1633460	1
2987,6868	832,3990	product_id_1633461	1
771,6821,7241	3235,3034	product_id_1633593	1
771,6821,7241	3235,3034	product_id_1633633	1
771,6821,7241	3235,3034	product_id_1633634	1
771,6821,7241	2775,2723,2909	product_id_1633495	1
771,6821,7241	2775,2723,2909	product_id_1633561	1
771,6821,7241	2775,2723,2909	product_id_1633606	1
771,6821,7241	2775,2723,2909	product_id_1633607	1
771,6821,7241	3685,6012,7283,10814,7284	product_id_1112530	1
771,6821,7241	3685,6012,7283,10814,7284	product_id_1633606	1
771,6821,7241	3685,6012,7283,10814,7284	product_id_1633615	1
771,6821,7241	3685,6012,7283,10814,7284	product_id_1633616	1
771,6821,7241	2441,2731,4030	product_id_1633551	1
771,6821,7241	2441,2731,4030	product_id_1633568	1
771,6821,7241	2441,2731,4030	product_id_1633626	1
771,6821,7241	3574,2412,3046	product_id_1633518	1
771,6821,7241	3574,2412,3046	product_id_1633606	1
771,6821,7241	3574,2412,3046	product_id_1633633	1
771,6821,7241	3574,2412,3046	product_id_1633634	1
4862,4995	753,4114,4811	product_id_1633693	1
4862,4995	2246,753,4811	product_id_1633693	1
4862,4995	4908,4811	product_id_20419	1
4862,4995	4114,3343	product_id_1633653	1
4862,4995	4114,5913,3864	product_id_1633657	1
4862,4995	5935,1002,1384	product_id_1633639	1
4862,4995	753,3302,3424	product_id_1633656	1
4862,4995	787,5039,953	product_id_1633658	1
4862,4995	2137,6647,4811	product_id_1633748	1
4862,4995	2888,915,1384	product_id_1633801	1
4862,4995	2709,4802,4265	product_id_1633640	1
4862,4995	2709,4802,4265	product_id_1633661	1
4862,4995	4400,4269,4265	product_id_1487818	1
4862,4995	2730,1793,7034,3549,4811	product_id_1633797	1
4862,4995	6701,2680,2928	product_id_1633680	1
4862,4995	881,2180,2909	product_id_1633729	1
4862,4995	3975,4064,5125	product_id_1633668	1
4862,4995	6962,3308	product_id_1633679	1
4862,4995	722,5070	product_id_1487818	1
4862,4995	722,5070	product_id_1633799	1
4862,4995	722,5070	product_id_1633801	1
4862,4995	2441,2909,1615	product_id_1633788	1
4862,4995	6701,2680,6032	product_id_1633680	1
4862,4995	5139,2507,2914	product_id_328286	1
4862,4995	4980,2909,953	product_id_1633640	1
4862,4995	4980,2909,953	product_id_1633661	1
4862,4995	2446,4811,851	product_id_1633682	1
2924,4106	5936,1597,5935,3873	product_id_1633858	1
2924,4106	5936,1597,5935,3873	product_id_456154	1
2924,4106	5936,1597,5935,3873	product_id_1633860	1
2924,4106	748,4578,2735,1806	product_id_1633838	1
2924,4106	748,4578,2735,1806	product_id_1633841	1
2924,4106	748,4578,2735,1806	product_id_1633846	1
2924,4106	748,4578,2735,1806	product_id_1633857	1
2924,4106	2727,2735	product_id_1633853	1
2924,4106	2727,2735	product_id_1633856	1
2924,4106	2727,2735	product_id_456222	1
2924,4106	2727,2735	product_id_1633859	1
2924,4106	1024,1079,495,3873	product_id_1633852	1
2924,4106	1024,1079,495,3873	product_id_1633855	1
1831,1831,4746,5306,5120	583,560,2086	product_id_1634068	1
1831,1831,4746,5306,5120	583,560,2086	product_id_1634072	1
1831,1831,4746,5306,5120	583,560,2086	product_id_1634085	1
1831,1831,4746,5306,5120	583,560,2086	product_id_1634090	1
1831,1831,4746,5306,5120	9190,8134	product_id_1634022	1
1831,1831,4746,5306,5120	9190,8134	product_id_1634046	1
1831,1831,4746,5306,5120	9190,8134	product_id_1634057	1
1831,1831,4746,5306,5120	9190,8134	product_id_1634084	1
1831,1831,4746,5306,5120	4966,2757,1787	product_id_1634087	1
1831,1831,4746,5306,5120	4966,2757,1787	product_id_1634102	1
1831,1831,4746,5306,5120	1096,499,1523	product_id_1634098	1
1831,1831,4746,5306,5120	1096,499,1523	product_id_1634100	1
1831,1831,4746,5306,5120	1096,499,1523	product_id_1634101	1
1831,1831,4746,5306,5120	1096,3469,1523	product_id_1634086	1
1831,1831,4746,5306,5120	1096,3469,1523	product_id_1634093	1
1831,1831,4746,5306,5120	1096,3469,1523	product_id_1634094	1
1831,1831,4746,5306,5120	1096,3469,1523	product_id_1634095	1
6979,2443,636,2652,2151	601,435,6479	product_id_1634271	1
6979,2443,636,2652,2151	4465,1384,5409	product_id_1634184	1
6979,2443,636,2652,2151	4465,1384,5409	product_id_1634193	1
6979,2443,636,2652,2151	4465,1384,5409	product_id_1634283	1
6979,2443,636,2652,2151	1066,2924,1895	product_id_1634296	1
6979,2443,636,2652,2151	1066,2924,1895	product_id_1634297	1
6979,2443,636,2652,2151	1066,2924,1895	product_id_1634298	1
6979,2443,636,2652,2151	1066,2924,1895	product_id_1146430	1
6979,2443,636,2652,2151	4464,2511	product_id_1634309	1
6979,2443,636,2652,2151	4464,2511	product_id_1634310	1
6979,2443,636,2652,2151	4464,2511	product_id_1634311	1
6979,2443,636,2652,2151	4464,2511	product_id_1634312	1
6979,2443,636,2652,2151	2754,2907,3444,3877	product_id_1605655	1
6979,2443,636,2652,2151	2754,2907,3444,3877	product_id_1634317	1
6979,2443,636,2652,2151	2754,2907,3444,3877	product_id_1634322	1
6979,2443,636,2652,2151	5837,487,435,1847	product_id_996762	1
6979,2443,636,2652,2151	5837,487,435,1847	product_id_996763	1
6979,2443,636,2652,2151	5837,487,435,1847	product_id_996769	1
6979,2443,636,2652,2151	5837,487,435,1847	product_id_996764	1
6979,2443,636,2652,2151	2775,5707,1835	product_id_1634321	1
1640,1706,1892,1002	1002,3862	product_id_1634392	1
1640,1706,1892,1002	13165,1002	product_id_1634397	1
1640,1706,1892,1002	13165,1002	product_id_1634398	1
1640,1706,1892,1002	2794,652,3862	product_id_1634394	1
1599,6208,2184,2535,2605,2928	1806,779	product_id_1634530	1
1599,6208,2184,2535,2605,2928	1806,779	product_id_1634531	1
1599,6208,2184,2535,2605,2928	1806,779	product_id_1634532	1
1599,6208,2184,2535,2605,2928	1806,779	product_id_1634533	1
1599,6208,2184,2535,2605,2928	1806,4099,2735,779	product_id_1634532	1
1599,6208,2184,2535,2605,2928	1806,4099,2735,779	product_id_1634533	1
1599,6208,2184,2535,2605,2928	1806,4099,2735,779	product_id_1634534	1
1599,6208,2184,2535,2605,2928	1806,4099,2735,779	product_id_1634538	1
1599,6208,2184,2535,2605,2928	771,6469	product_id_1634463	1
1599,6208,2184,2535,2605,2928	771,6469	product_id_1634507	1
1599,6208,2184,2535,2605,2928	771,6469	product_id_1634529	1
1599,6208,2184,2535,2605,2928	771,6469	product_id_1634535	1
2658,4700,4825,4116,3240,488,406,5139,5409	4116,1574,1615,757	product_id_1634741	1
2658,4700,4825,4116,3240,488,406,5139,5409	4116,1574,1615,757	product_id_1634742	1
2658,4700,4825,4116,3240,488,406,5139,5409	4116,1574,1615,757	product_id_1634792	1
2658,4700,4825,4116,3240,488,406,5139,5409	443,423	product_id_1634754	1
2658,4700,4825,4116,3240,488,406,5139,5409	443,423	product_id_1634755	1
2658,4700,4825,4116,3240,488,406,5139,5409	443,423	product_id_1634756	1
2658,4700,4825,4116,3240,488,406,5139,5409	443,423	product_id_1634757	1
2658,4700,4825,4116,3240,488,406,5139,5409	545,6666,5759	product_id_1634760	1
2658,4700,4825,4116,3240,488,406,5139,5409	545,6666,5759	product_id_1634765	1
2658,4700,4825,4116,3240,488,406,5139,5409	545,6666,5759	product_id_1634774	1
2658,4700,4825,4116,3240,488,406,5139,5409	545,6666,5759	product_id_1634801	1
2658,4700,4825,4116,3240,488,406,5139,5409	1412,910	product_id_1634783	1
2658,4700,4825,4116,3240,488,406,5139,5409	1412,910	product_id_1634784	1
2658,4700,4825,4116,3240,488,406,5139,5409	1412,910	product_id_1634785	1
2658,4700,4825,4116,3240,488,406,5139,5409	1412,910	product_id_1634786	1
2658,4700,4825,4116,3240,488,406,5139,5409	5494,392,7283,11092,7284	product_id_1634792	1
2658,4700,4825,4116,3240,488,406,5139,5409	5494,392,7283,11092,7284	product_id_1634795	1
2658,4700,4825,4116,3240,488,406,5139,5409	5494,392,7283,11092,7284	product_id_1634796	1
2658,4700,4825,4116,3240,488,406,5139,5409	5494,392,7283,11092,7284	product_id_1634797	1
2658,4700,4825,4116,3240,488,406,5139,5409	2474,4825,5717,5759	product_id_1634807	1
2658,4700,4825,4116,3240,488,406,5139,5409	2474,4825,5717,5759	product_id_1634808	1
2658,4700,4825,4116,3240,488,406,5139,5409	2474,4825,5717,5759	product_id_1634809	1
2658,4700,4825,4116,3240,488,406,5139,5409	2474,4825,5717,5759	product_id_1634810	1
2658,4700,4825,4116,3240,488,406,5139,5409	488,406,488,6265	product_id_1634807	1
2658,4700,4825,4116,3240,488,406,5139,5409	488,406,488,6265	product_id_1634808	1
2658,4700,4825,4116,3240,488,406,5139,5409	488,406,488,6265	product_id_1634809	1
2658,4700,4825,4116,3240,488,406,5139,5409	488,406,488,6265	product_id_1634810	1
390,939,3464	1065,2888,3513	product_id_1634960	1
390,939,3464	1065,2888,3513	product_id_1634961	1
390,939,3464	1065,2888,3513	product_id_1634962	1
390,939,3464	3315,1520,6384	product_id_1634876	1
390,939,3464	3315,1520,6384	product_id_1634955	1
390,939,3464	3315,1520,6384	product_id_1634962	1
390,939,3464	3315,1520,6384	product_id_1634963	1
4787,5180,1411,532,1632	448,3452,7207	product_id_899165	1
4787,5180,1411,532,1632	448,3452,7207	product_id_763819	1
4787,5180,1411,532,1632	448,3452,7207	product_id_1635025	1
4787,5180,1411,532,1632	448,3452,7207	product_id_1635026	1
4787,5180,1411,532,1632	3931,495	product_id_1635035	1
4787,5180,1411,532,1632	778,1815,2098,391,4103,1211	product_id_1569650	1
4787,5180,1411,532,1632	2098,5755	product_id_1635045	1
4787,5180,1411,532,1632	2989,5820	product_id_1635065	1
4787,5180,1411,532,1632	2989,5820	product_id_1635066	1
4787,5180,1411,532,1632	2989,5820	product_id_1635067	1
4787,5180,1411,532,1632	2989,5820	product_id_1635068	1
4787,5180,1411,532,1632	2769,1012,5178,1211	product_id_1635074	1
4787,5180,1411,532,1632	2769,1012,5178,1211	product_id_1635075	1
4787,5180,1411,532,1632	2769,1012,5178,1211	product_id_345666	1
4787,5180,1411,532,1632	5231,4487,1352	product_id_1635079	1
4787,5180,1411,532,1632	5231,4487,1352	product_id_1635080	1
4787,5180,1411,532,1632	5231,4487,1352	product_id_348518	1
4787,5180,1411,532,1632	5231,4487,1352	product_id_1635081	1
4787,5180,1411,532,1632	6239,495,1922	product_id_1635087	1
4787,5180,1411,532,1632	6239,495,1922	product_id_1635088	1
4787,5180,1411,532,1632	6239,495,1922	product_id_1635089	1
4787,5180,1411,532,1632	6239,495,1922	product_id_1635090	1
4787,5180,1411,532,1632	995,2757,4099,3458	product_id_1635096	1
4787,5180,1411,532,1632	995,2757,4099,3458	product_id_1635097	1
4787,5180,1411,532,1632	995,2757,4099,3458	product_id_1635098	1
4787,5180,1411,532,1632	2263,1456,6235	product_id_1635104	1
4787,5180,1411,532,1632	2263,1456,6235	product_id_1635105	1
4787,5180,1411,532,1632	2263,1456,6235	product_id_1635106	1
4787,5180,1411,532,1632	2263,1456,6235	product_id_1635107	1
4787,5180,1411,532,1632	5934,6775,407,2879	product_id_1635111	1
4787,5180,1411,532,1632	5934,6775,407,2879	product_id_1635112	1
4787,5180,1411,532,1632	5934,6775,407,2879	product_id_1635113	1
4787,5180,1411,532,1632	5934,6775,407,2879	product_id_1635114	1
4787,5180,1411,532,1632	2046,1787,2412,3406	product_id_1635117	1
4787,5180,1411,532,1632	2046,1787,2412,3406	product_id_1569757	1
4787,5180,1411,532,1632	2046,1787,2412,3406	product_id_1635118	1
4787,5180,1411,532,1632	2046,1787,2412,3406	product_id_1569755	1
4787,5180,1411,532,1632	2859,4817,4800	product_id_1635123	1
4787,5180,1411,532,1632	2859,4817,4800	product_id_1635124	1
4787,5180,1411,532,1632	2859,4817,4800	product_id_1635125	1
4787,5180,1411,532,1632	2859,4817,4800	product_id_1635126	1
4799,3867,1643	4501,6235	product_id_1396415	1
4799,3867,1643	1438,1695,1695	product_id_1635139	1
4799,3867,1643	1594,6226	product_id_1635136	1
4799,3867,1643	6205,6885,3873,5925	product_id_1635141	1
4799,3867,1643	4450,3872	product_id_663175	1
4799,3867,1643	4450,3872	product_id_1635210	1
4799,3867,1643	777,3872	product_id_1635165	1
4799,3867,1643	5660,3401	product_id_1635169	1
4799,3867,1643	979,866	product_id_1635154	1
4799,3867,1643	979,866	product_id_1635178	1
4799,3867,1643	382,1071,3322,3867	product_id_1635189	1
4799,3867,1643	5809,4123,3872,404	product_id_1635162	1
4799,3867,1643	5791,3872,1605,1940	product_id_1635138	1
4799,3867,1643	2095,1419,3872,1447	product_id_313115	1
